CID,FST_USE_DT
CID0038867,20171025
CID0066473,20171026
CID0174049,20171026
CID0215277,20171025
CID0151427,20171026
CID0215359,20171025
CID0024708,20171026
CID0007021,20171028
CID0100246,20171026
CID0228532,20171023
CID0334829,20171031
CID0067763,20171031
CID0291489,20171028
CID0129963,20171025
CID0241699,20171025
CID0150344,20171024
CID0069489,20171024
CID0165405,20171023
CID0158838,20171026
CID0276566,20171027
CID0177875,20171024
CID0352358,20171024
CID0039653,20171024
CID0018781,20171026
CID0208702,20171025
CID0339717,20171031
CID0025818,20171031
CID0373582,20161222
CID0315287,20161222
CID0052280,20161223
CID0164611,20161222
CID0246182,20161222
CID0309011,20161222
CID0153587,20161224
CID0295993,20161223
CID0066165,20161222
CID0096375,20161223
CID0048423,20161223
CID0311928,20161227
CID0296528,20161229
CID0153789,20161222
CID0265215,20161221
CID0115369,20161224
CID0264830,20161227
CID0355765,20161223
CID0348390,20161223
CID0055089,20161222
CID0374733,20161228
CID0199826,20161221
CID0290708,20161222
CID0303048,20161222
CID0290079,20161222
CID0183178,20161223
CID0040858,20161221
CID0367406,20161224
CID0013544,20161224
CID0001002,20161223
CID0371315,20161223
CID0009098,20161223
CID0271893,20161223
CID0285923,20161223
CID0363336,20161223
CID0380979,20161227
CID0270413,20161222
CID0091357,20161223
CID0375990,20161223
CID0278967,20161224
CID0224515,20161214
CID0093876,20161210
CID0267456,20161229
CID0010315,20161223
CID0032578,20161227
CID0222493,20161222
CID0376647,20161221
CID0315008,20161213
CID0070404,20161213
CID0214199,20161215
CID0000664,20161213
CID0087139,20161213
CID0080857,20161213
CID0250091,20161214
CID0081687,20161210
CID0016280,20161214
CID0124668,20161214
CID0079628,20161213
CID0271723,20161213
CID0083071,20161213
CID0382407,20161211
CID0369330,20161213
CID0363551,20161214
CID0169479,20161214
CID0247064,20161213
CID0151832,20161213
CID0032580,20161210
CID0198466,20161213
CID0290122,20161214
CID0005184,20161215
CID0337481,20161214
CID0252794,20161214
CID0088204,20171029
CID0350415,20171025
CID0275728,20171027
CID0317711,20171026
CID0269706,20171027
CID0346616,20171026
CID0118526,20171026
CID0101112,20171027
CID0288993,20171027
CID0311648,20171026
CID0036783,20170504
CID0359780,20170504
CID0198708,20170429
CID0138653,20170429
CID0252969,20170429
CID0383605,20170503
CID0294797,20171028
CID0350218,20170503
CID0079573,20170505
CID0139818,20170504
CID0193929,20170504
CID0331871,20170504
CID0321283,20170504
CID0228643,20170505
CID0276816,20170503
CID0158682,20170427
CID0224379,20170427
CID0342927,20171026
CID0329663,20171026
CID0219482,20171027
CID0201941,20171027
CID0159871,20171027
CID0051764,20171027
CID0294034,20171026
CID0384358,20171026
CID0357382,20170428
CID0385968,20170428
CID0320036,20170428
CID0269875,20170503
CID0076113,20170429
CID0178467,20170428
CID0361995,20170427
CID0266344,20170428
CID0015031,20170428
CID0301777,20170428
CID0133271,20170428
CID0388075,20170428
CID0010742,20170428
CID0314171,20171021
CID0285239,20171026
CID0365929,20171027
CID0180740,20171026
CID0058628,20171025
CID0358993,20170503
CID0341605,20170429
CID0092789,20170429
CID0248770,20170503
CID0108955,20150218
CID0266904,20150327
CID0172535,20150320
CID0309837,20150521
CID0222146,20150804
CID0241658,20150604
CID0270719,20150612
CID0054052,20150213
CID0151961,20150212
CID0292722,20150409
CID0298413,20150713
CID0159560,20150330
CID0145726,20150429
CID0260781,20150128
CID0115941,20150630
CID0121235,20150110
CID0375087,20150211
CID0370019,20150204
CID0068367,20150325
CID0240146,20150623
CID0338443,20150517
CID0336691,20150507
CID0334053,20150624
CID0098516,20150512
CID0091231,20150601
CID0139231,20150424
CID0202925,20150411
CID0328488,20150826
CID0168739,20150625
CID0116086,20150118
CID0206202,20150610
CID0115746,20150130
CID0022247,20150513
CID0037386,20150721
CID0278862,20150715
CID0311974,20150216
CID0108340,20150429
CID0074131,20150604
CID0260695,20150303
CID0212773,20150823
CID0107681,20150408
CID0227709,20150304
CID0000555,20150715
CID0157580,20150415
CID0158649,20150812
CID0077347,20150404
CID0223999,20150114
CID0169347,20150326
CID0293800,20150615
CID0220084,20150327
CID0044248,20150604
CID0279238,20150409
CID0130863,20150408
CID0166217,20150707
CID0206076,20150410
CID0168618,20150121
CID0184318,20150525
CID0279746,20150116
CID0235702,20150319
CID0273870,20150507
CID0071519,20150102
CID0228917,20150323
CID0245202,20150521
CID0156877,20150401
CID0357120,20150601
CID0145886,20150704
CID0388049,20150615
CID0069147,20150129
CID0030777,20150312
CID0188597,20150307
CID0153109,20150111
CID0251680,20150331
CID0158341,20150204
CID0377602,20150427
CID0164071,20150601
CID0134176,20150727
CID0374777,20150814
CID0286182,20150430
CID0046432,20150204
CID0219771,20150426
CID0172438,20150701
CID0351266,20150316
CID0237505,20150605
CID0056924,20150521
CID0166527,20150209
CID0099908,20150304
CID0099775,20150203
CID0114216,20150311
CID0207418,20150410
CID0032720,20150718
CID0085732,20150424
CID0331360,20150608
CID0052886,20150215
CID0092318,20150121
CID0382303,20150424
CID0175952,20150513
CID0073491,20150716
CID0234532,20150306
CID0308287,20150601
CID0169042,20150520
CID0257781,20150316
CID0351814,20150305
CID0199284,20150420
CID0001511,20150209
CID0039621,20150114
CID0092252,20150627
CID0157160,20150429
CID0017204,20150521
CID0379839,20150815
CID0116819,20150612
CID0091048,20150211
CID0169988,20150521
CID0003437,20150205
CID0227062,20150304
CID0012891,20150616
CID0116546,20150519
CID0069842,20150721
CID0252495,20150706
CID0118314,20150623
CID0347582,20150731
CID0373923,20150803
CID0184577,20150227
CID0026229,20150702
CID0081288,20150401
CID0240373,20150311
CID0373407,20150715
CID0306474,20150123
CID0384532,20150707
CID0377544,20150427
CID0160742,20150528
CID0305893,20150420
CID0297462,20150604
CID0380463,20150417
CID0116329,20150530
CID0314687,20150530
CID0114349,20160628
CID0252189,20160628
CID0168204,20160629
CID0362893,20160628
CID0374358,20160705
CID0240041,20160629
CID0151678,20160629
CID0249587,20160629
CID0247958,20161018
CID0358901,20161015
CID0222764,20161014
CID0348465,20161015
CID0322902,20161015
CID0074867,20161015
CID0239388,20161015
CID0120313,20161014
CID0054484,20161018
CID0307643,20161013
CID0204639,20161015
CID0118707,20161015
CID0265665,20161015
CID0114604,20161014
CID0204471,20161015
CID0162165,20161015
CID0149740,20161018
CID0307862,20161015
CID0297547,20161015
CID0071376,20161015
CID0358099,20161015
CID0096317,20161014
CID0003211,20161018
CID0288596,20160908
CID0024884,20160909
CID0219345,20160909
CID0367616,20160908
CID0146087,20160908
CID0044916,20160908
CID0345239,20160909
CID0203834,20160908
CID0150005,20160907
CID0224034,20160907
CID0073115,20160909
CID0249492,20160907
CID0017136,20160907
CID0139147,20160907
CID0271550,20160907
CID0369946,20160907
CID0278872,20160908
CID0241122,20160909
CID0011196,20160908
CID0337731,20160907
CID0043244,20160907
CID0113795,20160908
CID0140497,20160910
CID0354425,20160907
CID0012980,20160907
CID0013656,20160908
CID0311354,20160908
CID0098776,20160907
CID0330503,20160908
CID0115267,20160909
CID0230167,20160907
CID0068630,20160908
CID0075405,20160906
CID0347574,20160906
CID0055459,20160908
CID0094037,20160907
CID0017127,20160907
CID0369110,20160908
CID0069818,20160907
CID0089528,20160907
CID0195348,20160908
CID0249285,20160908
CID0164079,20160906
CID0043338,20160906
CID0385603,20160906
CID0259824,20160908
CID0343392,20160908
CID0316789,20160909
CID0361327,20160907
CID0295021,20160909
CID0161721,20160907
CID0024720,20160907
CID0298359,20160908
CID0250653,20160908
CID0387192,20160908
CID0344189,20160908
CID0259807,20160908
CID0306775,20160907
CID0158576,20160906
CID0329631,20160908
CID0024899,20160907
CID0285095,20160908
CID0206186,20160908
CID0140876,20160908
CID0213413,20160906
CID0000784,20160908
CID0187277,20160913
CID0236427,20160906
CID0337801,20160628
CID0383812,20160628
CID0064153,20160628
CID0031525,20160630
CID0053554,20160701
CID0027675,20160628
CID0092716,20160628
CID0286572,20160626
CID0271643,20160626
CID0199840,20160628
CID0246119,20160628
CID0305676,20160628
CID0158222,20160628
CID0361954,20160629
CID0248045,20160628
CID0124188,20160629
CID0305223,20160629
CID0211220,20160629
CID0170552,20160626
CID0337227,20160626
CID0324909,20160626
CID0283242,20160625
CID0131328,20160629
CID0237059,20160630
CID0113591,20160628
CID0345565,20160628
CID0371316,20160628
CID0086431,20160625
CID0183456,20160629
CID0016802,20171028
CID0295719,20171028
CID0220224,20171031
CID0010489,20171025
CID0348826,20171025
CID0362209,20171031
CID0117535,20171025
CID0257976,20171027
CID0032772,20171028
CID0218604,20171024
CID0021583,20171024
CID0134950,20171025
CID0206485,20171026
CID0177514,20171024
CID0378767,20171026
CID0036536,20171026
CID0237813,20171027
CID0304806,20171026
CID0231229,20171030
CID0373389,20171030
CID0299516,20171031
CID0317953,20171031
CID0277274,20171031
CID0371922,20171028
CID0206654,20171027
CID0331520,20171028
CID0147003,20171030
CID0384693,20171031
CID0374907,20171031
CID0094168,20171030
CID0183412,20171024
CID0210248,20171027
CID0286949,20171027
CID0114668,20171024
CID0372736,20171026
CID0243068,20171024
CID0070760,20171024
CID0212291,20171026
CID0013254,20171024
CID0037399,20171024
CID0371359,20171026
CID0316676,20171025
CID0205620,20171028
CID0298879,20171025
CID0095999,20171025
CID0179838,20171025
CID0048852,20171025
CID0078907,20171031
CID0287480,20171030
CID0359766,20171028
CID0144835,20171028
CID0370318,20171028
CID0008983,20171028
CID0135385,20171028
CID0049699,20171028
CID0058258,20171028
CID0141777,20171028
CID0030426,20171027
CID0214474,20171031
CID0134306,20171025
CID0021451,20171025
CID0300932,20171025
CID0205913,20171023
CID0145226,20171025
CID0318279,20171028
CID0064861,20171026
CID0137167,20171031
CID0240640,20171027
CID0209201,20171026
CID0278858,20171026
CID0169385,20171031
CID0318488,20171028
CID0135727,20171028
CID0268689,20171028
CID0354991,20171027
CID0261804,20171028
CID0257568,20171027
CID0366991,20171028
CID0020136,20171027
CID0379134,20171027
CID0174138,20171028
CID0162964,20171030
CID0023501,20171027
CID0298957,20171027
CID0303078,20171027
CID0085487,20171028
CID0054732,20171028
CID0344553,20171029
CID0379121,20171028
CID0154385,20171027
CID0188457,20171026
CID0036223,20171025
CID0369824,20171026
CID0224725,20171028
CID0348757,20171022
CID0185757,20171027
CID0288787,20171027
CID0226119,20171027
CID0210305,20171028
CID0124932,20171027
CID0081610,20171026
CID0270819,20171031
CID0031358,20171028
CID0010342,20171028
CID0193190,20171026
CID0052532,20171028
CID0028279,20171027
CID0226713,20171028
CID0071217,20171027
CID0144707,20171028
CID0228592,20171027
CID0061710,20171027
CID0148782,20171027
CID0241742,20171027
CID0052037,20171026
CID0009227,20171026
CID0373857,20171027
CID0372060,20171027
CID0252798,20171027
CID0105441,20171027
CID0244044,20171024
CID0111340,20171026
CID0184932,20171027
CID0186694,20171028
CID0127170,20171026
CID0332687,20171027
CID0220515,20171027
CID0212676,20171029
CID0137642,20171028
CID0296194,20171029
CID0142014,20171028
CID0368420,20171027
CID0126534,20171031
CID0317630,20171029
CID0117763,20170503
CID0130438,20170503
CID0010808,20170503
CID0171388,20170429
CID0229084,20170504
CID0230883,20170429
CID0211938,20170503
CID0045199,20170429
CID0082680,20170504
CID0265829,20170504
CID0337576,20170504
CID0381717,20170504
CID0041568,20170503
CID0264232,20170504
CID0136729,20170504
CID0086071,20170505
CID0067554,20170504
CID0375088,20170506
CID0161288,20170504
CID0372379,20170504
CID0275460,20171028
CID0070311,20171026
CID0109862,20171026
CID0338477,20171026
CID0338848,20171028
CID0037555,20171026
CID0124083,20171026
CID0060001,20171026
CID0374845,20171027
CID0349916,20171026
CID0083992,20170428
CID0321369,20170428
CID0321278,20170429
CID0317342,20170428
CID0169240,20170428
CID0326755,20170429
CID0043458,20170428
CID0291284,20170428
CID0176804,20170428
CID0298346,20170428
CID0128460,20170503
CID0382856,20170428
CID0374958,20170427
CID0083301,20170428
CID0258793,20170429
CID0150903,20170427
CID0266298,20171026
CID0133472,20161222
CID0235366,20161228
CID0072350,20161222
CID0229863,20161222
CID0362023,20161222
CID0361308,20161223
CID0367896,20161222
CID0204277,20161229
CID0194973,20161223
CID0377472,20161223
CID0157692,20161222
CID0091512,20161223
CID0300886,20161224
CID0109047,20161223
CID0029870,20161224
CID0200045,20161223
CID0080842,20161224
CID0300647,20161224
CID0034121,20161227
CID0183852,20161224
CID0367318,20161227
CID0154996,20161223
CID0053275,20161223
CID0144620,20161222
CID0064000,20161223
CID0385632,20161222
CID0347542,20161214
CID0030816,20161216
CID0262401,20161214
CID0300750,20161227
CID0199975,20161227
CID0017759,20161223
CID0346492,20161223
CID0302305,20161222
CID0094123,20161223
CID0075929,20161224
CID0126470,20161223
CID0213152,20161224
CID0382648,20161224
CID0149151,20161224
CID0304130,20161224
CID0024038,20161227
CID0293198,20161230
CID0003164,20161222
CID0095115,20161223
CID0039756,20161222
CID0210091,20161227
CID0336798,20161222
CID0027850,20161210
CID0327210,20161213
CID0339357,20161213
CID0241687,20161214
CID0110890,20161213
CID0095020,20161210
CID0013290,20161210
CID0384612,20161213
CID0210388,20161214
CID0344529,20161213
CID0234184,20161213
CID0088631,20171026
CID0265302,20171025
CID0319393,20171027
CID0040023,20171026
CID0147622,20171026
CID0103132,20171025
CID0246926,20171028
CID0159874,20171028
CID0103555,20171031
CID0193142,20171028
CID0263625,20171026
CID0295547,20171027
CID0203680,20171025
CID0330827,20171025
CID0152728,20171031
CID0324615,20150828
CID0162965,20150129
CID0379299,20150420
CID0236735,20150402
CID0134880,20150713
CID0048609,20150629
CID0109609,20150805
CID0198387,20150312
CID0277591,20150122
CID0227777,20150609
CID0198560,20150723
CID0371020,20150312
CID0068861,20150126
CID0093774,20150815
CID0208040,20150817
CID0353775,20150624
CID0170259,20150324
CID0156581,20150708
CID0256429,20150408
CID0267970,20150311
CID0309056,20150327
CID0352128,20150625
CID0334640,20150331
CID0356032,20150623
CID0351290,20150120
CID0275077,20150618
CID0089814,20150720
CID0279500,20150107
CID0009428,20150212
CID0311207,20150318
CID0153018,20150312
CID0052033,20150422
CID0104697,20150505
CID0068229,20150119
CID0265250,20150717
CID0140543,20150703
CID0154216,20150205
CID0022112,20150529
CID0288536,20150721
CID0128377,20150618
CID0181651,20150629
CID0329853,20150313
CID0043706,20150330
CID0237388,20150520
CID0082879,20150207
CID0318946,20150209
CID0317593,20150513
CID0153715,20150424
CID0072470,20150709
CID0387976,20150512
CID0243032,20150122
CID0115202,20150511
CID0079295,20150111
CID0350917,20150702
CID0293925,20150703
CID0347742,20150525
CID0006986,20150723
CID0237189,20150707
CID0088392,20150722
CID0263844,20150121
CID0169492,20150614
CID0164599,20150609
CID0269544,20150725
CID0323182,20150227
CID0000147,20150211
CID0184553,20150430
CID0247103,20150212
CID0011420,20150824
CID0314572,20150609
CID0328161,20150519
CID0305833,20150210
